2434239.9,10.6,0.05,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434241,10.9,0.06,B,0,K-24 camera f/4,"Vaucouleurs, G. de",Johnson-Cousins
2434242,11,0.06,B,0,K-24 camera f/4,"Vaucouleurs, G. de",Johnson-Cousins
2434244.1,11.3,0.07,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434245.1,11.55,0.07,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434246.1,11.55,0.07,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434249.9,11.9,0.08,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434251,11.9,0.08,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434251.9,12.05,0.08,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434252.9,12.35,0.09,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434254.9,12.45,0.09,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434255.9,12.3,0.09,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434257.9,12.2,0.09,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434259.1,12.5,0.10,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434259.9,12.65,0.10,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434260.9,12.3,0.09,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434265.9,12.8,0.10,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434268,12.85,0.10,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434268.9,12.95,0.11,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434276,13.15,0.11,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434279,13.3,0.12,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Vaucouleurs, G. de",Johnson-Cousins
2434281,13.85,0.13,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
2434304.9,14.75,0.15,B,0,Mount Stromlo 12 cm Zeiss Astrograph,"Gum, C. S.",Johnson-Cousins
